评论id,老师id,老师姓名,发表时间,点赞减去点踩数量,点赞量,点踩量,内容
126708,52,白洪欢,2020-10-14 15:38:58,17,19,2,正在做软保的第一次作业，感觉老师出的题真的很好，各种细节都和课上讲的内容相关，忍不住来评论一下，小白真的是我最佩服的一个老师。
128680,52,白洪欢,2020-12-25 04:00:09,8,14,6,绝对的好老师。教出全球黑客比赛冠军队伍（中国第一支）的队长。
128960,52,白洪欢,2020-12-27 12:16:29,6,11,5,极有风骨，人格仰止。
129059,52,白洪欢,2020-12-29 08:40:54,0,5,5,可可可可
129128,52,白洪欢,2020-12-30 08:33:53,17,23,6,绝对不要看评分高就选的老师，基础不好的朋友快跑。\n\n白老师绝对是好老师，我上的是汇编语言，再简单的内容白老师都会仔细演示给大家看，很用心很有技术力。\n\n太有技术力了，真的很酷炫
130194,52,白洪欢,2021-01-19 01:22:55,6,9,3,电影很好看，老师人很好
130882,52,白洪欢,2021-01-31 02:34:07,91,114,23,提醒一下想选密码学的同学，隔壁diffle的不香吗？\n\n提醒一下想选汇编的同学，隔壁patt不香吗？\n\n提醒一下想选软保的同学，大学四年不挂科不香吗？
131800,52,白洪欢,2021-01-29 03:57:25,10,16,6,小白的课比较硬核，而且作业要求很严格，切记不要抄袭。考试虽然有难度但是都是课上讲的内容，认真听课好好复习成绩不会差，给分很好
132102,52,白洪欢,2021-01-30 09:16:32,-85,12,97,sbsb
132287,52,白洪欢,2021-01-31 13:37:44,-128,10,138,傻逼老师，你怎么不去死啊
133553,52,白洪欢,2021-03-02 05:30:31,7,10,3,上过老师的汇编设计基础，老师人很好，讲课态度很认真，非专业期末考前复习感觉考试基本都会，虽然最后给分一般。觉得知识结构有点散，大多是指令，想学有所成可能得花更多的时间钻研。
133960,52,白洪欢,2021-03-10 14:39:19,2,5,3,老师真的不错 学到了很多东西
134202,52,白洪欢,2021-03-19 07:03:33,2,6,4,老师的知识库太陈旧了呀。或者说是上课讲的内容太陈旧了
134378,52,白洪欢,2021-03-25 09:32:51,14,18,4,给分真的不好，平时分会扣很多（不懂为啥作业都做出来了能给那么低，真如上面所说是注释不合风格？
134381,52,白洪欢,2021-03-25 11:17:09,6,10,4,除了讲课离散跟计算机科学基本不沾边
134648,52,白洪欢,2021-04-07 13:32:27,11,15,4,单论讲课，为何不给10分呢😉
135041,52,白洪欢,2021-04-27 13:45:58,0,4,4,很好很好
135150,52,白洪欢,2021-05-04 08:34:24,-29,6,35,老愤青一个
135520,52,白洪欢,2021-05-12 10:31:38,13,18,5,小白老师的汇编\软保\密码学我都上了，我想我还是有发言权评价的，另外也可以讲一下学这些课的通用好方法。\n\n首先，这几门课都算比较硬核的，不属于水的通识课，甚至可以算是负担较多的专业课。\n\n其中软保第一名，汇编和密码学不相上下，因为我学过微机，大概密码学对我来说更难一些。\n\n我不是相关专业的同学，为什么选这些课呢？\n\n第一，白老师上课耐心细致，下课主动问上课讲过的问题也不会嫌弃你（在qq群里可能会有些嫌弃一些上课明明讲过但是却仍然被提出的简单问题）。\n\n第二，我对这些课程内容感兴趣，比如破解软件，制作游戏外挂，了解病毒机理等，并且自己有一定编程基础，肯花时间在上面学习。\n\n我认为，这些课程不花时间好好学点本事，是没有意义的，一点也不符合事少有趣给分好的课程。\n\n如果要学好这些课程，我的建议是\n\n第一，上课好好听，一定要做笔记。我做笔记的方法很简单，笔记本打开一个word就行。其中软保是最需要做笔记的，最好老师的操作都记下来；其次是密码学，也很需要笔记，因为涉及到算法，课后作业都是算法相关的；汇编也可以好好做笔记，但是因为都是基础知识，如果自己已经了解了可以松一点。好好做笔记也是为了之后课程结束后，自己还有资料可以参考。\n\n第二，课后作业认真完成，尤其是软保+密码学。\n\n第三，拒绝考前抱佛脚。我说的抱佛脚就是，不能单单考前花几个小时，尤其是软保。\n\n我强调了这么多次软保，并不是软保有多难，学习内容不难，考试也不难，但是要你认真对待。我学软保的时候因为考试有很重要的专业课在前一场，所以基本上只复习了一个小时（这门课对我来说也就是个性课，绩点倒是不太关键），但是最后也拿到了3.6，主要原因是平时认真，做一些简单的记忆就可以保证稳稳通过。
136339,52,白洪欢,2021-06-16 14:25:27,9,12,3,老师是好老师，只不过我太菜了，够不着老师的期望。\n\n推箱子根本做不出来，对这门课绩点不抱期待，只求不挂科了。
136597,52,白洪欢,2021-06-21 14:41:18,11,12,1,同楼上，之前每次作业都花了很多时间精力写，推箱子实在是不会，老师讲的很好只能怪自己智商不够，只求小白捞我了……
136633,52,白洪欢,2021-06-22 07:36:28,12,14,2,推箱子，不仅考的是知识，更考的是耐心啊，在考试周马上来到的这个时间，考的是你还能不能静下心来写一写，或者干脆直接放弃赶快去复习吧，千万不要一直吊着
136745,52,白洪欢,2021-06-24 02:43:23,15,18,3,写给学弟学妹：选小白的课一定记着上完就把智云课堂的视频录制了（懂的都懂）
136922,52,白洪欢,2021-06-28 08:49:45,5,8,3,为什么上课的麦那么吵……一直是电流噪音\n\n老师人很好，会为了你认认真真听课而把智云课堂存档录像给关了\n\n在提问交流群里要求学生不能问一些很低级的上课明确讲过的东西\n\n有自己的主页，里面有各种相关课程的精品学习资源\n\n主力用TC授课，操作系统环境是WindowsXP（会提供虚拟机安装途径）\n\n真的希望学弟学妹们上课认认真真听啊……周一下午容易困就买杯咖啡，上课内容太宝贵了错过就没机会了啊
137167,52,白洪欢,2021-07-01 15:49:02,-14,5,19,老愤青一个
137261,52,白洪欢,2021-07-11 14:40:01,15,19,4,感谢小白老师海底捞，信安学子不得不选汇编语言啊啊啊啊啊啊啊
138288,52,白洪欢,2021-07-08 10:51:55,4,5,1,好！捞人！
138764,52,白洪欢,2021-07-10 17:18:23,3,6,3,呜呜呜，讲课真的非常好呀，虽然作业很难，但是给分也不错，感想小白捞我呜呜呜
138768,52,白洪欢,2021-07-10 17:40:54,4,5,1,救我狗命，太感谢了
138865,52,白洪欢,2021-07-11 11:06:29,75,87,12,如果你有幸看到了这里，请认真把它看完再决定是否选择小白老师的汇编课，希望前人的经验能对你们有点帮助\n\n汇编这门课是真的很难，对没有基础的同学很不友好\n\n今年的《汇编语言》，因为是给图灵开的，比往年都难很多，两学分的课最后一次大作业直接是汇编写一个推箱子，没有两个星期天天去肝很难完成，学分很少，但是花的精力比5学分的课程还多\n\n小白老师确实是很负责任的老师，半夜问他题都能及时回复。不过他讲课水平确实不太行，讲的很乱，想到什么讲什么，没有条理（可能汇编本身就很杂乱，但是看王爽的书或者他自己编的书就很容易懂）\n\n另外小白给分比较求是，基本不会捞人，能及格的人更是一分都不会调，如果你不是大佬绩点会很难看，能不挂都烧高香（2020，一百余人，挂了12人；2021，本来一百二十多人，期中弃修了40几个，剩下的挂了11个，我们这些存活的绩点也很难看）\n\n另外这门课的意义不大，为什么这么说呢，其实老师讲的东西主要是dos下面的一些老旧的东西，不只讲8086汇编，后面半个学期讲了许多病毒、软保的东西，什么保护模式，ldt表之类，已经过时很久了，现在根本没人使用，网上连资料都没有，我不知道现在学这种淘汰的东西有什么用，不得不说老师的技术链已经很过时了\n\n\n\n建议大家如果对汇编有兴趣可以看看王爽的书或者他自己写的教材；为了自己的绩点考虑不要去选课，如果有兴趣可以旁听；如果一定要选，建议选《汇编语言程序设计基础》；如果你头铁选了《汇编语言》这门课，感到学不懂一定要果断在期中弃修；如果你十分勇猛选择《软保》，必须有很好的汇编基础，普通人远离，否则大概率挂科！\n\n血的教训，误选，切记！！！
139039,52,白洪欢,2021-07-12 08:43:00,1,6,5,老师好好啊！
139047,52,白洪欢,2021-07-12 09:24:30,-1,3,4,小白小白小白海底捞啊啊啊啊，救我c程于水火。本来考试出来因为不符合课上说的及格要求哭了一个晚上，但是结果出来意外之喜！！！！小白我的神！！
139060,52,白洪欢,2021-07-12 10:11:23,0,2,2,小白无敌
139071,52,白洪欢,2021-07-12 11:48:59,1,4,3,感谢白老师，无敌海底捞，看到成绩抱头流泪。越来越明白老师课堂上的良苦用心，后悔自己的努力没有匹配老师的期望。划水的自己逐渐成了可恨的样子，一些严厉却真正关爱学生的人却可能要永远错过了。
140492,52,白洪欢,2021-09-13 05:19:53,10,13,3,图灵的汇编语言…只能说快逃。感谢老师不挂之恩，让我拿了2.1
140513,52,白洪欢,2021-09-13 08:11:34,1,1,0,老师真的好好好！！！！
141635,52,白洪欢,2021-10-18 11:22:24,2,5,3,真正的计算机老师
141737,52,白洪欢,2022-01-08 12:32:56,11,18,7,选了通识的汇编基础\n\n即使之前上过Patt，自认为稍微有一点基础\n\n但是还是期中弃修了\n\n感觉Patt讲的更加原理性一点\n\n而小白老师讲课虽然很不错\n\n但是感觉还是偏工程了一些
141993,52,白洪欢,2021-11-03 06:50:53,0,2,2,感觉还行
143856,52,白洪欢,2021-12-09 05:27:12,25,33,8,小白很厉害，很喜欢汇编，很喜欢生活，很喜欢看电影。\n\n老师心态感觉很年轻，感觉老师的技能是随兴趣获得的。\n\n小白很不喜欢现在学校里面的一些官僚，也很敢说话。\n\n老师很爱自己的学生，经常会解决问题但不是讲过的问题。\n\n\n\n另外吐槽一下上面说小白讲的很多东西都过时的评论......\n\n底层的东西不是说变就变的，比如Unix + C 已经虎虎生风40多年了\n\n而且小白讲的GDT\LDT 选择描述子怎么可能没有用，还有在linux 下的ELF文件格式，重定位链接都是息息相关的。\n\n虽然DOS下面的汇编相对现在的32\64确实没有什么实际用处，但操作系统为了向前兼容，在一开始的\n\nboot程序中，会将CPU从实模式（16位）引导到保护模式（32位），这段代码就是16位汇编写的。其实小白讲的还是很有用的呀。\n\n而且学16位汇编比32位会简单的很多啊，很多基本的原理是不变的呀，比如传参方式\栈帧\n\n\n\n但小白讲课离散是真滴.......\n\n最后说一句，我永远喜欢小白老师！
144446,52,白洪欢,2021-12-21 13:56:20,-1,14,15,说讲课内容意义不大的，压根没真正进入安全这行。整个AAA战队都是白老师培养出来的，你跟我说汇编没用。\n\n另外说diffle密码学那课好的是真没上过那课，首先这俩不是一门课，一个理论一个实践。其次diffle那个也基本没什么用
144672,52,白洪欢,2021-12-23 05:23:16,-2,2,4,小白老师yyds
144999,52,白洪欢,2021-12-26 11:22:11,-7,0,7,发布于2021.12.21的是谁啊\n\nyyy?\n\ntc?\n\n还是哪个小朋友
145913,52,白洪欢,2022-01-04 09:51:27,15,18,3,刷高绩点请往别处\n\n混水摸鱼勿入斯门
147406,52,白洪欢,2022-01-10 02:49:45,1,4,3,老师上课内容很丰富，一看就很牛，可惜我小垃圾听不进去呜呜
147739,52,白洪欢,2022-01-10 15:24:15,-1,11,12,快逃！
148854,52,白洪欢,2022-01-13 17:48:07,-19,18,37,平常事儿贼多，又是要写作业又是要写论文，讲课不讲重点，最后还放狠话，感谢这门课贡献了我大一上的最低绩点
149979,52,白洪欢,2022-01-18 06:47:50,2,3,1,C小程讲得非常好
150105,52,白洪欢,2022-01-19 05:21:07,-7,2,9,今年软保：\n\n老师讲的挺好的，给分也不错（汇编接近0基础拿下了80+）大家不要害怕，即使汇编基础不是很好只要努力也是能过的。\n\n另外，期末会划重点！\n\n一定要听老师期末划的重点！\n\n试卷最后20分的编程题就是白送分的，只是需要考前多多背诵
150442,52,白洪欢,2022-01-25 09:18:00,2,3,1,老师人挺好的，课也比较硬核:)
151129,52,白洪欢,2022-02-23 09:21:27,0,3,3,白老师讲的C小程对小白真心好，很清晰易懂。
153800,52,白洪欢,2022-05-11 13:28:07,-1,2,3,很好的老师
154982,52,白洪欢,2022-06-07 08:27:30,9,11,2,“老师的作用是给学生引导，如果只是念念PPT就没意思了。我知道很多老师都是这样的，但是我认为不能这样，如果这样的话大家自己看看书就好了。”就冲这句话就想给小白打十分。小白上课会拓展一些考试不考的东西，有些考试考的反而不怎么强调，但是认认真真地听完真的会收获很多，而不仅仅是应试。
155020,52,白洪欢,2022-06-07 14:02:47,-19,1,20,问问题从来不认真回答
155179,52,白洪欢,2022-06-09 06:02:50,16,17,1,悄悄说一声，我之前看到老师的车牌号是3860x😉（希望有人也可以看懂）
155341,52,白洪欢,2022-06-11 06:07:31,10,15,5,小白太赞了，选的是汇编，最后一节课十分细致地给我们分析了期末考点，考100分的同学会得到他的一份小礼物（排名全球第一的一个软件加密锁 hardware against software piracy)。之前有人说最后会删智云课堂，老师解释说是智云课堂（包括学在浙大等）都是外包的，安全性做得太差，随便一个黑客都能任意爬取，所以相关资料都是放在个人网页上，教务处还不许老师删除自己的视频，小白都是用技术手段自己删的（bushi）。总之冲就对了（当然还是要认真学的）。
155504,52,白洪欢,2022-06-13 15:43:25,11,14,3,神秘的黑客老师！！！\n\n\小白/\小白/\小白/
156796,52,白洪欢,2022-06-21 03:26:13,1,2,1,老师对待教学真的很用心，能从他的课堂上收获很多东西
157196,52,白洪欢,2022-06-22 08:39:30,5,9,4,密码学给分挺好
157240,52,白洪欢,2022-06-22 13:26:42,2,3,1,呜呜呜，我爱小白
157258,52,白洪欢,2022-06-22 15:41:58,0,1,1,老师很好，但是讲的课很硬核，不太适合我这种菜鸡…😂
157674,52,白洪欢,2022-06-24 09:40:31,3,5,2,这学期上了老白的C小课堂，感觉看老白用五笔打汉字别有一番风味。除去C程上课不按照书上内容来讲（好吧我承认其实应该不会有人按照这本书来讲，教材是真的写得一点都不好），其他真的挺好的。虽然老白看上去非常严肃，但是讲课其实很风趣的，也会和学生有互动，答疑也是很有耐心。
157695,52,白洪欢,2022-06-24 11:07:39,3,13,10,事多分少，慎选勿入
157719,52,白洪欢,2022-06-24 12:40:37,0,7,7,小白老师上课真的不会犯困，他有一种天然的让你去认真听讲的吸引力！虽然本来是每周二晚上两节的课被他硬生生改成了三节，但是真的非常享受，只觉时光飞逝~\n\n但是讲真小白老师讲课的时候确实是东一棒子西一棒子，虽然主页上有笔记，但是有好些时候还是被绕晕了，不知道怎么找到相应的内容，所以笔记也会记得比较混乱。\n\n关于考试，因为没有好好复习，字符串的处理那边一点儿也没看（就那儿没看），结果最后整张卷子基本到处都考到了，所以当时真的欲哭无泪（所以大家真的边边角角都要好好复习www）然后第四次作业因为混合语言很多细节都不会处理，基本属于没做，真的以为自己要挂了（107人老师挂了8人，90分以上9人），结果最后居然还有3.9，www白老师真的我哭死！
158386,52,白洪欢,2022-06-29 02:21:50,9,13,4,图灵班和信安的汇编语言，老师讲课很好，回答问题也很认真，今年最后一个大作业可能不够难（x），导致最后挂了19个。感觉考卷是默写的内容太多了，可以更合理一点，然后大作业也不容易，希望可以调整考试和作业的成绩占比。
158619,52,白洪欢,2022-06-30 18:35:20,7,9,2,平时分给的蛮好的
158621,52,白洪欢,2022-06-30 22:52:57,4,7,3,小白讲的很好！！是超级棒的老师 但是c小一分不调 理论86实验满 平时小测扣了十分 也直接85…是我自己考的不太好但本来期望老师可以看在期末的份上多给我一分的qwq
158622,52,白洪欢,2022-07-01 00:26:22,12,16,4,讲话有趣，给分很好，凌晨2点还回消息，邮件里的人生导师，完美潇洒的老师(黑客)
159123,52,白洪欢,2022-07-06 13:18:19,8,11,3,创了查老师这位学长，查一查
160292,52,白洪欢,2022-09-17 05:53:38,1,3,2,好求是的小白😭
161052,52,白洪欢,2022-10-25 03:46:29,10,11,1,难度和课时的匹配突出一个离谱
161246,52,白洪欢,2022-11-02 07:07:09,1,5,4,脑子抽了是吧😅
161270,52,白洪欢,2022-11-10 16:16:02,6,9,3,。。。。讲课不行 给分不行
161290,52,白洪欢,2022-11-03 15:41:13,2,6,4,不知道好在哪里…为什么分这么高
161322,52,白洪欢,2022-11-04 05:50:38,4,8,4,**多少有点**
161455,52,白洪欢,2022-11-07 04:53:16,-1,3,4,哈哈哈。
161698,52,白洪欢,2022-11-10 16:17:59,-4,2,6,…闲着没事干不如去出出试卷嗷
161817,52,白洪欢,2022-11-14 02:27:56,-3,3,6,额…\n\n…….
162007,52,白洪欢,2023-01-23 11:23:28,21,44,23,真的不知道好在哪里\n\n他怕不是黑进服务器自己改了好多评分
162591,52,白洪欢,2022-11-27 05:10:18,3,6,3,不懂好在哪里
162641,52,白洪欢,2023-01-17 15:44:41,5,8,3,大计基的事是比别的老师少的，没有office实验之类，就一篇期末论文和平常的pta作业，但是有点难。大计基教改以后本身变成一门不那么好学的课，感觉老师对过斩杀线的应该都捞上来了，但是对能过得就比较求是，可能有同学分不太高。老师的讲课方法可能有点抽象但是大计基确实没什么讲课好的老师。只能说事少但是能拿多少分各凭本事
162656,52,白洪欢,2023-02-18 03:09:41,-1,6,7,您很6
162684,52,白洪欢,2022-12-04 05:39:54,-7,7,14,..就这\n\n老古董捏
163300,52,白洪欢,2022-12-12 10:16:33,-17,22,39,他有多喜欢计算机=我有多讨厌计算机，\n\n老师人很好，但非常不适合我这种计算机小白，很痛苦。\n\n对于有人说他还讲解的人生观很好，这我不敢苟同，\n\n他说计算机很好，是最应该学的学科.......\n\n首先计算机对家条件要求高，有人可以随意拆卸计算机，而有人连下软件都怕把计算机下坏，因为对我们来说这些电子设备并非大风刮来的，想要全面普及（小学初中高中计算机课都不再被占，并设有正经考试）还有很长的一段路。\n\n其次他说因为计算机没毒，比化学安全.......我真的无语，我不禁想象学计算机的都是懦夫了（无意冒犯）
163619,52,白洪欢,2022-12-15 18:48:16,8,14,6,就很疑惑，好在哪里，分数为啥可以这么高？
163878,52,白洪欢,2022-12-16 10:43:28,1,4,3,老师水平很高，是我不配，听不懂不是老师的错，建议没基础的别选，想学黑客的都来
163901,52,白洪欢,2022-12-16 12:56:56,4,6,2,没基础选了痛苦一学期，可能是我太菜了，只讲一些与课程无关的高深内容，还要求掌握，大计基有自己的一套教法，期末要求写他上课内容的论文1k-2k（别的老师都没有），一点都不懂没法写过来评论，不过钉钉回复还是比较热心的
164091,52,白洪欢,2022-12-18 02:48:22,5,5,0,老师人很好。。但是大计基真的对零基础来说比较为难。。
164423,52,白洪欢,2022-12-21 02:32:20,4,9,5,A good hacker or tutor， but not a good teacher.
164761,52,白洪欢,2023-01-15 02:59:03,2,8,6,老师可能更适合上一些兴趣拓展类的通识课，像大计基这样明确要考试、学分又不低的课，愚以为老师这样的上课方式应该不适合大部分同学。我本以为老师评分高可能给分不错，不过到头来还是3.6喜提最低分，看钉钉里都在说谢谢老师，估计大家分都很高吧，反正我也是尽力在学，每次作业都认真完成，期末感觉也没有考炸，怪自己菜菜咯😑
165067,52,白洪欢,2022-12-29 03:16:07,0,4,4,…\n\n上课八行\n\n给分八行
165127,52,白洪欢,2023-06-28 10:01:53,2,10,8,不知道为什么分这么高\n\n有没有董哥说说好在哪里
166120,52,白洪欢,2023-01-11 07:10:56,3,13,10,这查老师评分不是被他黑进来偷偷改了吧
166392,52,白洪欢,2023-01-12 06:57:20,7,10,3,看下均绩 快逃 懂？
166849,52,白洪欢,2023-01-14 02:14:26,0,2,2,（大计基A）给分好好！我以为我要完蛋了
166963,52,白洪欢,2023-01-14 11:21:23,0,4,4,好老师，不用多说！
167172,52,白洪欢,2023-01-15 04:40:12,2,4,2,老师本人是很有人格魅力的，又像侠客又有点bking，很厉害 对学生回答问题也很快。虽然上的是大计基这门烂课，但是老师的事已经很少了，没让我们做什么乱七八糟实验和作业，只是让我们写了一篇一千字以上两千字以下的论文（关于他上课讲过的课外知识，就算水平不高也可以完成），考前还会给我们讲一下范围，总之人真的很好！
168003,52,白洪欢,2023-01-22 03:50:33,3,6,3,…..\n\n真的一般哈
168892,52,白洪欢,2023-02-23 08:48:22,-9,8,17,我是计算机小白，但是作业认真做了，考试复习两天，拿了4.8，差一分满绩，感觉还是不错的。而且老师拓展的很多，应试方面去找别的班同学要就行。
169250,52,白洪欢,2023-02-25 03:50:46,-4,2,6,马上考汇编，求捞
169589,52,白洪欢,2023-02-27 04:28:31,5,9,4,水平很高 讲课清晰 认真负责\n\n特别体谅学生 问问题总是会及时回答 甚至还会帮忙修改代码\n\n因为疫情有部分同学阳了 白老师还专门延长了大作业的ddl（超感动！\n\n最后给分也真的很好 可以看出白老师尽力捞了
171310,52,白洪欢,2023-04-03 08:53:44,1,5,4,上课很用心而且很有趣的牛逼老师
173233,52,白洪欢,2023-05-16 09:57:07,3,5,2,饭点拖堂  每周二都能见识到排出食堂外的打饭队伍
174779,52,白洪欢,2023-06-17 17:03:17,-24,8,32,👎\n\n老古董
176457,52,白洪欢,2023-06-29 03:16:29,1,4,3,本学期修了白老师的汇编语言程序设计基础，分还没出，但是预感期末考的不是很好。\n\n老师上课很有意思，这门课对于想要更深入理解其他高级语言挺好的。比如为什么C语言的数组非得给它指定一个长度，学完以后就觉得很自然了，反而能不指定长度才是值得惊讶的高级特性。\n\n关于汇编语言，如果你不是信安专业的，建议还是作为兴趣学习比较好，比如我推荐感兴趣的直接来旁听老师的课而不是选这门课（逃）\n\n为什么呢？因为汇编的知识点又多又杂，就算你平时作业都认真做了，大作业也写了，最后的考试还是有可能因为学艺不精而G掉，然后喜提一个低绩点\n\n这是因为课程的难度问题，期末考试考的一些知识点在平时作业里是用不到的，所以也就没办法通过做作业复习，真复习还得是好好看书，跟着老师的每一个例子Debug\n\n所以想要在这么课拿高分是非常花时间的，其他回答也说了，两学分的课比五学分的事情还多\n\n而直接旁听就可以避免后者（毕竟这只是一门通识课），当然作业还是要做的\n\n因为老师上课比较曲高和寡，每次来听课的不会超过二十个人，绝对有位置坐
176533,52,白洪欢,2023-06-29 08:09:39,2,5,3,上的是白老师的C程，确实如前人所说，老师基础不会太深入，但是他会讲一些拓展。我觉得老师上课还是认真的，和其他有些老师相比，起码他是按大纲来教学的，有人说白老师的课有点乱。确实有点，我感觉他就是想到什么讲什么，但是不会脱离他那块讲课的内容。言而总之，我觉得白老师是一个值得选的好老师（bhh捞捞我我感激你一辈子呜呜呜）
177284,52,白洪欢,2023-07-02 14:48:58,0,4,4,来自汇编语言程序设计基础，讲得很细致，连程序的编译和调试步骤也会讲解，而且会讲一些拓展内容，能学到好多东西！平时作业也比较容易上手，不算太难。不过期末考试的时候也相应地考得全面细致，要好好复习哦！
177300,52,白洪欢,2023-07-02 23:24:55,3,4,1,一般哈
177589,52,白洪欢,2023-07-04 00:54:47,0,1,1,老师上课有自己的想法 基本都是在讲解代码 平时也只布置代码作业 因此理论部分对于考试稍微欠缺一点 需要自己看别的老师的P TA 但是整体来说还是很推荐的 全编程的小测期中考导致很容易满分 我有一次小测没做出来最后也没被老师扣分 强推一手
177900,52,白洪欢,2023-07-05 10:00:50,-11,4,15,真的给分就不行……救命了 是一点都不捞 刚好卡绩了 不知道为什么有这么高的评分 很后悔选了他，作业比别人多了好多，学的也很认真，结果绩点爆炸了 :-(，但凡捞一点点我也不会这么说他，我自己计算过了一点都没捞过
177949,52,白洪欢,2023-07-05 17:00:18,1,5,4,白老师的程序填空，做过的都说好！
178121,52,白洪欢,2023-07-07 05:10:44,1,1,0,上的白老师的c小，没有任何基础学感觉一开始有点听不太明白，需要自己多做题多看书。感谢小白海底捞!!
178283,52,白洪欢,2023-07-09 12:33:07,7,7,0,好好好好好\n\n备课讲课这么认真的老师很少见了\n\n程序填空更是薄纱pta原生程序填空
178678,52,白洪欢,2023-07-17 06:04:29,-1,1,2,小白很好，非常的朴实，完全符合对程序员的刻板印象。最后一节课还教给我们大学生活学习的道理，真的超感动！
178929,52,白洪欢,2023-08-01 14:40:01,-50,12,62,垃圾。
179569,52,白洪欢,2023-09-18 09:34:58,1,2,1,太强辣
179571,52,白洪欢,2023-09-18 09:42:05,2,3,1,神仙老师神仙课，神仙才会爱的课
179696,52,白洪欢,2023-09-19 11:02:40,-2,1,3,选他就对了
180037,52,白洪欢,2023-09-20 07:27:26,4,6,2,blackwhite yyds
180064,52,白洪欢,2023-09-20 08:19:19,0,1,1,白老师很好的
180162,52,白洪欢,2023-09-20 12:12:10,0,1,1,有c基础就行，老师讲的信安真的非常nb，包括汇编的通识课特别有意思
180452,52,白洪欢,2023-09-21 16:34:47,1,3,2,无敌好老师，对小白巨友好，上他的课能很好学会使用电脑
180464,52,白洪欢,2023-09-22 00:40:17,8,12,4,民间黑客还会教技术 我直接爱死
180725,52,白洪欢,2023-09-25 11:11:43,21,24,3,白老师换win10了，爷青结
180783,52,白洪欢,2023-09-26 07:01:08,16,19,3,讲课、上机从来不点名，但是课上人也很满，虽然我一节课也没去。关键词：寝室，智云，2倍速。\n\n不点名，不卡绩，听课收获多，Q群夜里2点答疑，10分没商量。\n\n非常好C程课，爱来自瓷器。
182302,52,白洪欢,2023-11-14 09:45:08,0,4,4,十分好小白，爱来自大计基课上的计算机小白
183044,52,白洪欢,2023-11-22 00:26:08,1,3,2,讲课好 给分好 技术高
183223,52,白洪欢,2023-11-23 02:24:32,-5,2,7,爱死他了，给分也高
183228,52,白洪欢,2023-11-23 03:08:46,14,20,6,不了解老师上课和课下人品是什么样的，看评论先给个10分\n\n但是大计基是面向全校几乎所有新生的基础通识课程，我不知道小白老师录那些又臭又长又无声的常用软件和网络操作视频时，究竟有没有认真考虑过真正的电脑小白的接受能力和视频观感
183331,52,白洪欢,2023-11-24 01:47:11,-1,3,4,厉害的
183920,52,白洪欢,2023-12-03 17:47:53,4,9,5,小白老师的助教都是AAA队员 水平和人品都好得没得说~~
184742,52,白洪欢,2023-12-22 11:41:04,2,9,7,技术天才！简直是对于计算机无所不知！其高超的专业能力令我折服，授课态度认真负责，是不可多得的好老师
185009,52,白洪欢,2023-12-25 12:33:43,2,9,7,是大一目前遇到最喜欢的老师
185486,52,白洪欢,2023-12-30 11:51:15,6,15,9,老师人很不错，这点没问题，但这一学期的课上完以后，我想了想还是打8分而非10分。\n\n我上的通识课汇编，这门课本身的难度是不小的，又考虑到班上还有相当一部分大一学生或非信息类方向学生，学生学习困难程度可想而知。\n\n但老师从始至终展现出来的，从讲课风格到紧张的大作业ddl，都有一种对学生水平一无所知的美，上课所用的部分工具我也不好确定是否方便入门式学习，授课方式也非常传统，据说给分......也一般。一切能够体现出老师是一位比较守旧的人，倒是让我想起了我的一位专业课老师（尤其是二位老师的主页都有一种远古互联网时代的美），当然守旧不是缺点。\n\n本人暑假上过patt的计概，否则我现在对这门课也没什么底，当然拿白老师对比patt不够公道，但客观的说他们两个的授课能力在汇编基础入门这一块差距是很大的。\n\n或许老师的更多好评不是通过汇编这门课得到的，我只是指出一些我自己觉得存在的问题，老师整个人我感觉是非常不错的，比我遇到的80%以上的老师强多了，最后希望自己别挂
186161,52,白洪欢,2024-01-09 10:00:19,-13,27,40,黑入查老师网站修改自己评分第一人，真的玩不起，自己分为什么低心里没点数？还有你这么会改大计基题库是吧，你会个毛的出卷，考试到最后十分钟说要加时间，看到学生做不完知道加时间了啊，出你的鸟题的时候怎么想不到呢，纯纯JOKER。大计基上课教了什么心里没点数，不会出，就别出，以前是以前，现在是现在，ZJU第一果冻吸。
186170,52,白洪欢,2024-01-09 06:54:49,4,22,18,就是你改了大计基题型？\n\n有本事最后别延时十分钟啊？
186239,52,白洪欢,2024-01-10 03:55:35,7,40,33,无语，改你妈题库，还斩杀，把你妈斩杀了
