评论id,老师id,老师姓名,发表时间,点赞减去点踩数量,点赞量,点踩量,内容
160052,237,叶高翔,2022-09-12 11:33:31,1,3,2,真的牛逼，选到就是赚到
160542,237,叶高翔,2022-09-26 08:42:27,4,6,2,听叶老师的课不仅仅是听物理那么简单，他在努力塑造我们成为未来对国家有用的栋梁之材
160687,237,叶高翔,2022-10-01 00:48:43,2,3,1,老师非常好！
161481,237,叶高翔,2022-11-07 12:37:17,2,4,2,超级好的老师
161544,237,叶高翔,2022-11-08 12:50:25,13,14,1,先生之风，山高水长\n\n叶老师的讲理完全不同于思政类的大道理，完全是一个物理工作者的实实在在的思考，发人深省\n\n他上课最常说的一句话是:“我讲清楚了没有”，而不是“你们听清楚了没有”\n\n这学期的课虽然只上了一半，但是对叶老师的课，就算是被正态我也真心觉得不虚此行
163220,237,叶高翔,2022-12-10 08:11:56,5,5,0,触动很深
164251,237,叶高翔,2022-12-20 03:39:18,3,5,2,物理学与人类文明作业只有期末一篇论文，还有一个自愿的基于你论文的展示，平时不签到。总而言之选到就是赚到，两位老师也是相当的和蔼和平易近人，听课也是比较享受的。
165375,237,叶高翔,2023-01-03 14:14:52,2,3,1,物理学与人类文明。环游了大半个世界的叶老师，年轻时是妥妥的小鲜肉~
166476,237,叶高翔,2023-01-12 10:42:21,-3,1,4,给分可以
166859,237,叶高翔,2023-01-14 02:59:15,7,7,0,期末考试对于文科生来说可能不太友好，但认真复习绩点不会太低！这门课更重要的是学会思考，学习科学精神，至于成绩，倒是次要的了。感谢叶教授！真正的学者！风度翩翩！
167457,237,叶高翔,2023-01-16 11:46:31,-1,1,2,他讲故事总是那么吸引人
167721,237,叶高翔,2023-01-18 15:08:07,1,1,0,中性评价
167727,237,叶高翔,2023-01-18 15:38:53,0,1,1,人品好
167950,237,叶高翔,2023-01-20 15:29:23,4,7,3,《原子物理》\n\n说一点个人的想法，这门课程确实，随着时间的推移已经逐渐很不适合现在的教育形式了。考核方式，评分标准这是一方面。同时课程内容和学时也需要改革。现在实际上是讲两节，一节习题课，一学期才32学时。而且个人感觉学习的知识很少，甚至连32学时都填充不了，已经不能作为基础课去支撑后续课程了，应该像求科班的模式学习。\n\n老师也表示了这门课程的不易，在自己编讲义想改变这种情况。
168543,237,叶高翔,2023-02-19 09:20:10,4,4,0,目前遇到的最有人文气息的老师
172002,237,叶高翔,2023-04-17 00:47:33,1,2,1,真的很好，物院俩大人生导师，他跟盛老师的课真的是对科学精神有很深的体会
173677,237,叶高翔,2023-06-01 02:25:21,-1,4,5,一般吧
174328,237,叶高翔,2023-06-09 14:19:19,1,2,1,老师真的很好，物理学与现代文明现在叫作科学精神，不清楚给分，但是推荐！
175620,237,叶高翔,2023-06-26 02:43:21,-2,0,2,通识课拉低均绩了😢但老师很好
175717,237,叶高翔,2023-06-26 09:46:50,0,0,0,上课很认真，而且给分也很不错，想学到点东西或者想水都建议选这门学分高的课
175791,237,叶高翔,2023-06-26 15:16:12,1,1,0,科学精神，五校联课，很水，上课可以不去，不点名，给分正常(不是很高，需要卷论文字数，论文字数不设上限)
175794,237,叶高翔,2023-06-26 15:43:32,4,5,1,科学精神很好的课，对人文社科的同学也比较友好，认真写论文成绩不会失望的
176102,237,叶高翔,2023-06-27 17:25:30,3,3,0,科学精神论文很认真写但绩杀了，不过老师是好老师，钉钉上提问题回复很认真
176873,237,叶高翔,2023-06-30 13:33:45,0,3,3,我们小组有幸被选中作为浙大的代表在五校讨论课上发言，叶老师亲自指导我们，还请每位同学喝了咖啡!最后喜提满绩，谢谢老师！
178383,237,叶高翔,2023-07-11 09:16:47,-13,7,20,对于叶老师的原子物理，如果你是物理系普通班的同学并且想要了解更多理论方面的知识，我建议快跑。去上求科班的原子物理绝对比在叶高翔普通班要学的多得多，上这门课纯浪费时间，造成这种情况的原因一是课程内容过于落后，二是老师授课水准有待提高（理科老师专业课上大部分时间在念ppt我的评价是差不多得了）。还有物理系的培养方案我是真的会谢，想深造的能提前学就提前学吧，按着培养方案学多半本科废了。
178583,237,叶高翔,2023-07-15 10:16:54,1,2,1,大四结束了，依然对叶老师念念不忘。大学四年遇到过的好老师top3。来浙大不听叶老师的课是一种损失
180170,237,叶高翔,2023-09-20 12:31:17,8,9,1,今天我们几点开始上课打铃的?六点五十?难道不是六点五十正负零点零零零一?我们是永远不知道的。\n\n（真的好老师啊！）
180890,237,叶高翔,2023-09-28 01:24:47,4,6,2,大学之大，非有大楼之谓也，而有大师之谓也\n\n叶教授完美诠释了这句话
181234,237,叶高翔,2023-10-12 03:27:41,3,4,1,精彩，精炼，精深，敬佩
181268,237,叶高翔,2023-10-12 13:48:46,-1,2,3,指引我思考怎么样成为优秀的物理工作者的引路人。真正的学者，思想家和教育家。
182381,237,叶高翔,2023-11-15 11:20:37,9,11,2,叶老师真的是第一位我上完课忍不住来评价的老师。真的非常喜欢上他的课，也非常舍不得他。他说如果三潭印月没有了，人们一定会在原处造一个一模一样的。你是愿意花很多钱盖一个长方体，还是花很少很少的钱造一个三潭印月？给了我很大震撼。真是极具人格魅力的老师。
182390,237,叶高翔,2023-11-15 12:14:17,3,5,2,阅历丰富，平易近人，无愧于大师之名。
182404,237,叶高翔,2023-11-15 14:47:20,6,7,1,叶老师真的是超好的老师。他让我知道了大学的意义——不只是学知识，更在于成为一个真正健全的人。我会谨记您的教诲——不唯书、不唯师、只唯真理。
182413,237,叶高翔,2023-11-15 16:48:08,7,7,0,物理学与人类文明，相当长见识的课，不讲专业物理知识但却能培养科学思维。每节课听听故事，总之就是好。(教授年轻的时候帅捏，真羡慕老师能周游世界)
185051,237,叶高翔,2023-12-26 04:32:27,5,5,0,超级喜欢叶老师，就是超级喜欢的那种，不自觉的就会很想听他讲话
187249,237,叶高翔,2024-01-15 10:08:29,5,6,1,刚考完还没出分，这应该是我在浙上的最后一门通识了，听老师讲课真的酣畅淋漓！有重点而且还很有趣。\n\n以及助教真的高强度水朵哎，甚至指路98有回忆卷，他真的我哭死TAT
187256,237,叶高翔,2024-01-15 10:16:40,3,5,2,物理学与人类文明，真的是来探讨科学方法那种，也很有思想，不拘泥于成见
188269,237,叶高翔,2024-01-18 13:58:29,4,5,1,真正的大师，带来的远不只是理论知识的拓展，更是思维方式与价值取向的熏陶——叶老师是真正的教育者！（有幸要到了签名嘻嘻
188627,237,叶高翔,2024-01-19 12:25:28,3,5,2,原子物理结束了，但是我的物理没有结束。有点热泪盈眶，不是为了出分的那一刻，而是为这个世界上最真诚最可爱的人而感动，今后一定还会再见，感谢一路有你！
188669,237,叶高翔,2024-01-19 13:31:14,2,3,1,原子物理 期末考所有内容ppt里都有，而且大部分是作业题做过的题目的改编。老师人也很nice，上课讲得很清楚，每次的作业题都会讲，每周五下午都会答疑（虽然去的同学好像不多hh）
188804,237,叶高翔,2024-01-20 04:27:09,0,2,2,原子物理\n\n作业(不要抄答案，是有错的)+期中+论文+展示(自愿)+期末(作业题)\n\n我认为这门课确实是有一定的不足和遗憾，不过ygx讲课我认为是挺好的。\n\n至于为什么我打10分，其实就是因为他给(分)的实在是太多了(:\n\n(跨专业的同学想修的话，好好听课就没问题的)
188880,237,叶高翔,2024-01-20 11:04:44,2,2,0,10分，不多说了。关键词：鼓励式教学、对文科生很友好
189051,237,叶高翔,2024-01-21 12:46:50,16,17,1,物理学与人类文明，课程是文理结合的，期末考试更是重视理性思辨，文科同学也应该无压力；\n\n老师很有风度，不仅介绍物理学经典理论和发展前沿，还给我们讲很多中外人文趣事，从简单的现象中总结出深刻的道理，最终能很自然而有理有据地落脚到科学精神对国家发展民族复兴的重要意义上；\n\n老师很真心在号召所有同学学习科学精神，并在大学学习生活中实践科学精神，很有一种再启蒙意义，让我很敬佩；\n\n至于给分，即使我没有参加pre，也拿到了90+，老师是不会为难大家的；\n\n听闻这门课好像不再开课了，挺惋惜的，也很庆幸我能有机会选上这门课。
190924,237,叶高翔,2024-03-24 13:03:52,3,5,2,老叶，想你了
192479,237,叶高翔,2024-05-21 13:32:14,3,3,0,先生之风，山高水长
198787,237,叶高翔,2024-09-11 15:41:15,2,2,0,先生之风，山高水长！
201345,237,叶高翔,2024-11-01 02:56:17,25,26,1,谁去请老叶出山，来当校长\n\n我们不需要院士，我们不需要亿万富翁\n\n我们需要一位大先生
201820,237,叶高翔,2024-11-06 13:04:59,0,2,2,最喜欢的老师
201895,237,叶高翔,2024-11-07 08:23:55,2,3,1,真的很感动，能在浙江大学这里遇到叶老师，当时我早就已经对大部分通识课有点失望，但有幸能遇到叶老师。在听他的课时，我才找到了那种听课的乐趣，而且他不只是简单传授知识，同时会和学生讲述更多有深度的观点。总之能选的真心建议去听一下，不是说一定要学到什么东西，但这是真真实实能有所收获的。
201930,237,叶高翔,2024-11-07 12:37:42,8,8,0,先生之风，山高水长。\n\n每节课都穿着笔挺西装，很认真的对待每一节通识课，精神比我这个大一学生还好，怎么说呢，听叶先生的课是一种享受。
201932,237,叶高翔,2024-11-07 12:45:43,4,5,1,真正的学者风范
202010,237,叶高翔,2024-11-08 06:52:39,0,1,1,喜欢听叶老师的课，有知识有想法有阅历，先生之风山高水长，十分敬上！
202982,237,叶高翔,2024-11-15 15:27:04,0,1,1,上您的课是我的幸运，一个字：好！
204894,237,叶高翔,2024-11-28 10:54:46,1,1,0,叶老师的物理学与人类文明可以说是我大一秋冬学期唯一的一门让我觉得有价值，有趣的课了，实在是厉害。
205544,237,叶高翔,2024-12-09 04:21:21,3,3,0,打破了我对理科教授的刻板印象，是一位特别特别有人文情怀的老师，上课也很有趣
205803,237,叶高翔,2024-12-12 05:15:18,1,1,0,好麻了
205818,237,叶高翔,2024-12-12 06:33:13,0,1,1,满分！
206625,237,叶高翔,2024-12-16 16:59:05,11,12,1,桃李不言，下自成蹊
207090,237,叶高翔,2024-12-19 08:09:54,6,6,0,最好的老师
208955,237,叶高翔,2025-01-03 14:44:34,2,2,0,叶老师很好
210479,237,叶高翔,2025-01-09 08:28:47,1,4,3,老师挺好，但给分不好，展示也做了，复习也挺认真自我感觉考的挺好，最后只有3.9
210490,237,叶高翔,2025-01-09 08:41:41,1,2,1,讲课很好，不仅是物理学，还有很多人类文明，但是考试还是有一点硬核的，所以最后绩点可能会不如很多通识课那样好看
210568,237,叶高翔,2025-01-09 11:09:58,-2,1,3,物理学与人类文明 好多原子物理的影子，考前复习原子物理是正确的🤤
210576,237,叶高翔,2025-01-09 11:28:26,0,2,2,特别负责又有人格魅力的老师
210715,237,叶高翔,2025-01-10 01:09:30,4,5,1,我觉得叶老师有大师之范。虽然物理学与人类文明卡我绩了，但不妨碍我对叶老师的爱戴～
210756,237,叶高翔,2025-01-10 02:12:38,2,3,1,老师的人格魅力远大于物理学与人类文明这门课程的内容，整个学期听完课程，印象最深的反倒是老师出国留学的各种照片故事，以及老师课上侃侃而谈的风范，关于课程内容，确实较为硬核，但对于浙江选考过物理化学的人来说是可以课上摸鱼然后考前看书复习的，多了解物理领域的一些基本内容，多想多思考一些辩证问题，考试也基本考的就这些
211954,237,叶高翔,2025-01-13 02:48:11,4,4,0,满分给上，最好的老师，上的是叶老师的原子物理，期中开卷考一个星期基本上是复习之前的内容，作业只要交了就给满分不论对错（他相信你只要写了并且听了就会有收获，有了收货就给你满分），上课讲的很好很清晰，期末有一个课程论文他会给很多题目这个也挺简单的一个上午时间就能搞定，那个小组展示就是线上讨论课应该是参加了就给满分不管有没有发言过（因为我没发言过），他上课一般是三节课前两节讲知识点第三节课讲作业，讲的比较慢，一点一点攻克知识点非常适合我这种不太聪明的学生，每节课开始还会花个十几分钟来复习之前上课的重点，上课中还会时不时穿插几个笑话或者小故事给我们听（应该是想让课堂不枯燥），最后期末是不允许带计算器的想锻炼一下计算能力，其实复杂的计算是没有的，主要是原子量的加加减减要看仔细就行了，期末考的内容基本上是作业里面的很基础，没有那些很复杂的公式都是一些简单到可以现场推导的公式。最后给了我4.8分真的很好的老师
212137,237,叶高翔,2025-01-13 09:00:11,2,2,0,他是物理系第一个记得我叫什么名字的老师。\n\n他是教会我觉得物理学不只有数学语言，更有人文关怀的老师。\n\n他是我无论期末多少分在我心里都是满分的老师。
213472,237,叶高翔,2025-01-17 14:12:52,5,5,0,人格魅力大于一切
214384,237,叶高翔,2025-02-02 15:00:47,0,0,0,555
216330,237,叶高翔,2025-03-13 10:24:02,1,1,0,超级棒的和蔼的老师 上他的课不认真听真的会愧疚
219960,237,叶高翔,2025-06-12 07:38:47,0,0,0,真的好，推荐
221473,237,叶高翔,2025-06-24 03:16:20,1,1,0,物理学与人类文明给分并不是很好。但是叶高翔老师值得一个接近于正无穷的分数。很少打心底里由衷钦佩一个教授，但叶老师会让你有这种感觉。一个治学严谨、温良慈祥、洗尽铅华的老人，一个被一辈子经历的各种事情打磨成一块中庸平和、圆融耀眼的璞玉一般的学者，一个大气谦和、拥有大智、通透宁静的圣人。
242,241,马志为,2015-03-14 17:37:05,26,47,21,上课无聊，纯研究员出身，不会上课。不过是美国回来，上课会跟你讨论自己关于某个知识点的想法，人品还可以，虽然最后大物被他打得很低
817,241,马志为,2015-03-17 12:41:35,0,6,6,哈哈哈，好老师
1251,241,马志为,2015-03-21 17:04:37,0,2,2,志为马 普林马
3946,241,马志为,2015-06-17 10:54:05,30,36,6,乖，如果今天大家都不去上课你就去吧，人太少他会点名的，上课带好书自修就好了……老师很认真但是…真特么不会上课
5145,241,马志为,2015-07-05 03:12:05,7,12,5,老师人真的超级好！
18829,241,马志为,2016-01-22 15:18:55,17,22,5,讲课糟糕的简直，喜欢乱出题，给分依然糟糕的简直。上过的物理课里面几乎最不靠谱的
21971,241,马志为,2016-03-02 03:12:06,11,14,3,绝望  hopelessness
21977,241,马志为,2016-03-02 03:25:36,17,29,12,两节课讲一百多页，效率出色，水平高超
21978,241,马志为,2016-03-02 03:30:02,0,2,2,啊，我的父亲
22493,241,马志为,2016-03-07 02:51:54,2,7,5,不咋地\n\n
23244,241,马志为,2016-03-27 05:16:47,7,11,4,根本讲不清楚。还没有别的老师可选。
25631,241,马志为,2016-05-30 04:06:51,2,5,3,自学小能手养成中…
25643,241,马志为,2016-05-30 14:04:18,2,5,3,哈哈 老师人挺好的 就是讲的不是特别清楚
25977,241,马志为,2016-06-14 16:40:53,0,2,2,好好看课件
25978,241,马志为,2016-06-14 16:41:22,0,0,0,这不是个问题
26200,241,马志为,2016-06-16 08:08:37,61,66,5,I suppose 你们都会了。
26730,241,马志为,2016-06-21 03:38:13,3,6,3,我觉得很好啊 很和蔼 很耐心
26780,241,马志为,2016-06-21 05:58:46,29,32,3,其实老师还是很认真的，也很和蔼，可以看出来他尽力想把课讲好，然而也是真的讲不太清楚。。。
27109,241,马志为,2016-06-23 02:59:33,0,4,4,piece of cake
27366,241,马志为,2016-06-25 08:28:24,-7,4,11,上课讲得不怎么样但是考试出题简单
27528,241,马志为,2016-06-27 01:52:30,9,13,4,虽然讲得一般般，但是面对学生的提问解答很耐心。
27731,241,马志为,2016-06-27 10:01:05,1,5,4,上课确实有点讲的不清楚，不过老师人超级好，回答问题很耐心，给分业界良心，没有之一
28283,241,马志为,2016-06-28 08:25:52,3,5,2,老师人很好，但是确实很难把他的想法传达给我们，大多数时候云里雾里。如果预习的话，听还是听得懂的。还有就是quiz总是有点措手不及……
29945,241,马志为,2016-06-30 14:29:49,0,4,4,谢马老师不杀之恩！虽然这个学期我什么都没有听懂！还是看个人修为啊！
29967,241,马志为,2016-06-30 15:29:52,-1,7,8,绝对绩杀，我期末90+绩点能给出3.9来，上课讲的什么鬼，还有出卷子时候的英语水平，我也真是醉了
29978,241,马志为,2016-06-30 15:51:36,1,7,6,期中考乱出题，一道平时几乎略过期末都不考的题算最大比重。然后最终成绩居然这次坑爹考试占25%。反正我内心是奔溃的。理念就有问题，没办法评价了。
30015,241,马志为,2016-07-01 13:24:32,2,6,4,开大奔，戴劳力士的等离子志为马~
30018,241,马志为,2016-06-30 18:16:02,2,4,2,Quiz:这个题简单吧？\n\n这个题不会的举手\n\n做完没有？\n\n交了吧？
30082,241,马志为,2016-07-01 02:06:25,-1,3,4,我第一次发现我自学能力这么强
30210,241,马志为,2016-07-01 05:39:38,1,3,2,平时quiz点名，难得一匹，期末考试给分也不好，人很好但讲课一般。
31432,241,马志为,2016-07-04 02:07:33,4,5,1,不会讲课。不会讲课。不会讲课。
32099,241,马志为,2016-07-05 15:24:29,0,3,3,老师人好没话说 但是讲的实在太烂 普物虽然只有3.6但是觉得自己也就值这个水平 还算公正吧
32271,241,马志为,2016-07-06 05:23:12,9,12,3,很可爱的老师*^o^*尤其是早上带着耳机走进来的时候^。^
34116,241,马志为,2017-01-03 08:44:18,8,12,4,超好的老师
34394,241,马志为,2016-10-09 03:37:03,-7,5,12,怎么没有0分啊，见过最差的老师没有之一
34459,241,马志为,2016-10-11 05:22:12,2,5,3,老师性格好确实，但是试图通过用quiz和点名来绑住学生的行为不能忍，真心想去隔壁听课却不行，还有就是课件传得晚，课件里的bug简直鬼畜……请给自学派一条出路吧……
34508,241,马志为,2016-10-12 07:50:03,17,26,9,本来能评国奖，自从上了马老师的课，现在思考的问题是怎么能不退院
34572,241,马志为,2016-10-14 02:51:30,4,8,4,一次课交两次quiz简直丧病！
34573,241,马志为,2016-10-14 03:14:41,-1,2,3,腊鸡腊鸡
39381,241,马志为,2016-12-22 10:12:37,-1,1,2,上课完全不知所云
45739,241,马志为,2018-11-05 08:51:17,-34,6,40,傻逼 傻逼
50951,241,马志为,2017-05-10 02:16:19,-1,0,1,我勒个
51966,241,马志为,2017-06-14 03:18:32,4,6,2,搞学术厉不厉害不清楚\n\n但是讲课真的一言难尽\n\n听他讲课还没有看ppt有用\n\n每节课必有quiz\n\n当我上完了刘康生的线代我以为我再也不会重温那样的噩梦了\n\n知道我遇上马志为的普物\n\n坑爹的是康生期末还给你讲讲历年卷\n\nzwma就...i suppose 你们都会了??
52781,241,马志为,2017-06-23 00:40:14,1,3,2,讲道理其实老师挺好的，其实我觉得他讲的快也是有重点的，难的地方讲的挺慢的，而且老师也挺萌的
53916,241,马志为,2017-06-28 04:22:50,0,2,2,不调分的老师简直有毒…???
53933,241,马志为,2017-06-28 05:13:50,7,8,1,崩溃，不调分，我估计要退院了
53950,241,马志为,2017-06-28 06:04:35,-2,1,3,老师给分超级好啊！
53968,241,马志为,2017-06-28 06:32:03,3,4,1,老师人真的很好，给分也好
53969,241,马志为,2017-06-28 06:33:18,-1,1,2,给分好
53971,241,马志为,2017-06-28 06:34:46,7,12,5,老师人真的非常好，给分特别良心！大家不要吐槽上课听不懂了，普物本来就不是很简单的课程，需要认真预习，就算老师上课讲的全都听懂了，也需要课后复习。所以不要把责任推到老师身上啦。
54034,241,马志为,2017-06-28 09:28:10,-3,3,6,讲课菜就不说了，给分一点都不好。平时分就扣掉了总评的十多分。quiz乱出，然后就拿来扣平时分，太差的老师。\n\n
54041,241,马志为,2017-06-28 09:47:35,-1,1,2,自学吧，绩点还是可以很高
54165,241,马志为,2017-06-28 14:55:16,2,4,2,噩梦。。。老是quiz，但是最后会调分，人还不错
54507,241,马志为,2017-06-29 12:49:10,0,2,2,老师讲课根本听不懂，而且不准你自学，天天quiz
55364,241,马志为,2017-07-01 11:16:04,20,24,4,老师人品是毫无疑问的好，nice到上课你的笔掉了会下来给你捡，而且两节课的时候一定会回答问题一直到十二点，超感动～上课内容怎么说呢，我的感觉是老师自己太明白，所以他认为显然的会默认我们明白就导致课很容易听不懂，但是如果抓住使劲问老师会很耐心的给你讲到明白为止。quiz算是变相点名吧…一次调休起晚了…趴在门上听到里面还有两分钟下课要quiz被怼回去了?给分…我觉得分不是给的【捂脸】考不好是我太菜…
55547,241,马志为,2017-07-02 01:24:59,0,4,4,老师人真的太好了，超喜欢的一个普物老师，人萌萌的回答问题很耐心给分也很好，总之选他的课不后悔
56490,241,马志为,2017-07-04 01:43:13,2,3,1,quiz极难，也用于控制学生到场。。人挺好，表达能力十分欠佳。简而言之，全靠自学。
58166,241,马志为,2017-08-13 13:42:33,-2,4,6,听他的课真的痛苦...\n\n虽然课后刷ppt考前刷卷子也能拿4.8\n\n但真的是拼了老命的\n\n真的听不懂他在讲什么\n\n听三句话我就开始神游\n\n啊zwma?再见
58211,241,马志为,2017-08-23 08:45:51,0,0,0,呃。。。思路没法跟上老师
59006,241,马志为,2017-09-19 05:35:47,0,0,0,听不懂 自学 出题怪
63738,241,马志为,2017-12-14 00:30:12,2,4,2,上课确实不好，给分真良心（跟别的老师比起来，本人竺混）
64855,241,马志为,2017-12-27 12:28:40,2,3,1,给了zhiwei ma 10分，I suppose 你们都会了哈哈哈哈哈，我只能说老师期末给分真的很好了，期末考了70多一点点，老师硬是调节平时分的比重，把我的绩点拉到了3. 6。现在在上沙健爸爸的普物2，我希望他可以和zhiwei  ma 一样nice，哈哈哈哈哈哈哈哈哈哈哈哈哈哈
66307,241,马志为,2018-01-15 03:48:32,-11,0,11,给分超级好，自己复习一下很容易满。
74961,241,马志为,2018-07-10 07:28:23,2,2,0,虽然老师讲的不是特别好，但是人很好，前面讲得很快，自己下去要多做题，最后考试是没问题的
76154,241,马志为,2018-03-28 04:30:11,9,10,1,老师可能不是那种帮你预习帮你复习的人，也不是那种能保证你上课一定能听懂的人，但是绝对是一个认真负责而且慈祥可爱的好老师，回答学生的问题非常认真耐心，人也很随和经常笑，推荐读普物教材有困难的同学买一本大物教材来读，老师说他也有看学生的评论也有在努力改正，但上课进度是不会变化的，quiz难度会适当降低，总之还是很幸运能上老师的课。
77912,241,马志为,2018-05-08 13:20:44,7,8,1,老师超好啊，他说看了这里的评论，同学们都在抱怨，于是这个学期就取消了期中考。而且平时小测还会给提示，超好的。特意在考前来评论，反正我学的蛮开心的。
83377,241,马志为,2018-07-10 07:42:15,-1,1,2,会调分，不管教得好不好，给分很仁慈。
83429,241,马志为,2018-07-10 09:19:34,9,11,2,期末一定要带计算器！！！\n\n血一般的教训！！！\n\n还有，牛津词典上没有monatomic这个词，记住它，单原子分子的。不然热学题的绝热系数就靠蒙了…
83443,241,马志为,2018-07-10 09:50:48,0,1,1,人品很好，有次迟到了硬着头皮走正门，老师还冲我微笑(也可能是故意让我不好意思的)，就是喜欢这种态度好的老师
83467,241,马志为,2018-07-10 10:45:43,2,2,0,老师很和蔼
83515,241,马志为,2018-07-10 13:08:10,4,5,1,给了老师10分。普物本身难度就在那里，也没有什么办法，老师绝对是一个好老师，对学生真的特别特别好，回答问题超级耐心！
85161,241,马志为,2018-07-16 00:50:33,15,16,1,"老师:""懂嘞个""\n\n"
85535,241,马志为,2018-07-19 03:42:16,0,0,0,老师真的超级nice，最后绩点低是我自己太菜_(:з」∠)_
86286,241,马志为,2018-09-12 04:55:14,-32,3,35,给分超好，感觉考爆炸了还有4.8，qiuz贼简单，难了的话一般就是全班都不会，qiuz直接取消。虽然有时候听起来有点吃力，但还有ppt刷。很nice
87307,241,马志为,2018-09-27 01:16:58,4,5,1,？？？
99921,241,马志为,2019-01-25 09:53:04,-1,2,3,老师人很好\n\n
109610,241,马志为,2019-06-17 18:08:18,0,2,2,老师人很和蔼。有些年纪了，也不是什么网红教师，所以对学生相当有耐心。但是普物真的是需要自己好好努力，平时下去多用功的课，不论万歆还是方明虎都一样。加上老师自己是专业的，所以有些同学包括我会认为他讲的可能有些不好接受，但事实上，只要把他的ppt提前预习，下课后把上节课内容搞懂，再实在不行就看看大物书，就没问题的。理科的课不能指望自己不努力就学好。当然给分我是不怎么看好，我就希望过3.3就行
112202,241,马志为,2019-07-03 22:35:06,-2,0,2,老师人很好上课很认真，不过普物本身的难度加上英文PPT导致我听课有一点犯困（老师对不起），但课后自己多看看PPT就好。考前一定要认真看总复习的PPT!
112239,241,马志为,2019-07-03 23:57:14,3,3,0,真的挺喜欢老师的，但是恕我直言，老师真的不适合教学啊?
112313,241,马志为,2019-07-04 01:23:03,1,3,2,老师很耐心很nice，期中考看我们考得不是很好期末出卷就很nice～好好看ppt基本就没问题?
112348,241,马志为,2019-07-04 02:27:32,-1,2,3,马志伟老师可能教学方法不会适合每一个人，但是老师真的很有耐心，很负责，作业迟交也没事，许多同学上课迟到也没事，而且给分也好，像我期中没及格最后都能拿到八十多分，给老师点赞
112616,241,马志为,2019-07-04 22:37:55,8,9,1,小测当点名，半期粘滞系数杀我，期末考卷很nice。教学。。。一言难尽，zwma引新概念会不讲清楚就开始推导，ppt有不少错误，但老师人确实很好。
117036,241,马志为,2019-09-26 02:28:39,1,3,2,。。。
123299,241,马志为,2020-06-01 01:27:50,0,1,1,
125580,241,马志为,2020-09-12 00:15:43,0,1,1,老师人真的很好呀～
125588,241,马志为,2020-09-12 02:39:25,0,1,1,老师人还不错
126247,241,马志为,2020-09-21 00:52:03,1,1,0,老师真的OK，但是上课声音实在催眠，乌乌
128155,241,马志为,2020-12-09 02:04:20,0,1,1,很喜欢！
134905,241,马志为,2021-04-22 03:23:27,17,20,3,老师人很好，很和蔼，年纪挺大了，主要搞科研兼职教学。现在讲课已经不错了，虽然有一点点犯困，但是知识点比较详细，没听懂下课看ppt自己再过一遍就是了。喜欢quiz当点名。另外助教zhx小哥哥极其认真负责，会很耐心回答每一个问题，每次作业都会反馈问题。总得来讲我觉得完全对得起给满分。
135579,241,马志为,2021-05-15 06:12:53,34,35,1,没有人表白助教xgg？\n\nzhx xgg好认真！！！\n\n（大概是老二刺螈了吧）好可爱哈哈哈哈哈哈\n\n马老师解答问题的时候很认真
135675,241,马志为,2021-05-19 03:04:16,-19,6,25,老师真的让我失去了对物理的热爱 \n\n真的搞笑\n\n感觉他不能教本科生并不适合上课\n\n只会说什么okok\n\n如果要自学的也不建议上课\n\n天天quiz\n\n如果基础差的也不要选 \n\n听听过来人的建议
139307,241,马志为,2021-07-14 06:59:36,1,3,2,感谢老师捞我
139309,241,马志为,2021-07-14 07:32:13,0,2,2,感谢马老师不挂之恩
139314,241,马志为,2021-07-14 08:45:51,1,5,4,给分高的离谱\n\n这么高的给分都让我觉得自己对不起助教哥哥和老师了…普物2我一定好好学习
139322,241,马志为,2021-07-14 10:32:29,1,2,1,马老师乃武德真君
139485,241,马志为,2021-07-16 10:58:25,1,2,1,非常好
140433,241,马志为,2021-09-11 08:59:00,1,2,1,老师还是很和蔼认真的，虽然上课能力确实一般，但不妨碍是个好老师！期末给分还是很给力的！
140727,241,马志为,2021-09-15 12:02:01,1,4,3,助教捞完老师捞，学得很差但分数比预想高太多
151536,241,马志为,2022-03-07 04:12:17,1,1,0,真的很无聊
155015,241,马志为,2022-06-07 12:32:06,0,0,0,把简单的问题讲的很复杂
155055,241,马志为,2022-06-08 03:09:38,0,0,0,解答问题无敌认真，水平超棒
158373,241,马志为,2022-06-29 00:25:53,0,0,0,嘿嘿嘿
158391,241,马志为,2022-06-29 02:48:11,0,0,0,感觉还行
158822,241,马志为,2022-07-02 12:46:11,3,3,0,给分比去年差太多了
161403,241,马志为,2022-11-06 07:56:24,-5,0,5,马老师的期末卷子应该是比较简单的，题目很常规，不过据说不调分，要注意细节，避免粗心大意丢分（有点像高考？）\n\n老师讲课也很不错，值得好评。
171037,241,马志为,2023-03-15 01:22:53,2,3,1,很简单\n\n这不是很简单\n\n？？？
171965,241,马志为,2023-04-14 03:43:54,0,0,0,老师人确实很nice，很和蔼，感觉可能有时候确实听不懂，但是平时作业题目还是很简单的，可能是上课一下子上经典例题太难了导致听不懂，还是要预习。
176925,241,马志为,2023-06-30 17:19:05,4,4,0,好，特别好的老师，期末超会捞人
176941,241,马志为,2023-06-30 23:15:37,1,1,0,一个很慈祥很可爱的老头子，讲课不是很清晰(可能因为他太巨了不懂我们有多菜)，但是也会询问我们的意见积极做出改进。几乎每节课都有小测(有的时候刚讲完的知识就测)，不过是以点名为目的，做不做得出来问题不大。总的来说是好老师。
