评论id,老师id,老师姓名,发表时间,点赞减去点踩数量,点赞量,点踩量,内容
171080,1152,梁社红,2023-03-15 14:59:24,1,2,1,哈哈哈，没见过这么烂的
176867,1152,梁社红,2023-06-30 13:08:30,4,6,2,上完朋辈课来评价一下～\n\n团辅课游戏挺好玩的，理论课有挺多讨论机会的，我们小组气氛还是比较轻松的\n\n大学以来第一个满了的通识，谢谢老师！
181232,1152,梁社红,2023-10-12 03:24:54,2,2,0,团辅课好尴尬
201635,1152,梁社红,2024-11-05 05:21:31,0,1,1,老师很好啊，上课很水，团辅也不是特别严格按照要求的那种，想选大学生朋辈心理辅导课的可以无脑冲梁老师
202615,1152,梁社红,2024-11-13 11:10:18,2,2,0,朋辈课蛮好玩的
203652,1152,梁社红,2024-11-20 10:24:30,1,1,0,老师很好，助教姐姐很好，课很有意思，我们小组还拿了个优秀团辅得到了二课分（意外之喜了hhhhh）但是最后被卡绩了，不知道问题出在哪里，有点难过😫
206187,1152,梁社红,2024-12-13 07:42:33,1,1,0,给分很随意
209088,1152,梁社红,2025-01-04 11:44:54,1,1,0,朋辈心理辅导出分后来的！老师上课水水的，也不用回答问题。朋辅小组很好挺好玩的，个人觉得给分好～
3523,1901,俞林鑫,2015-06-17 01:27:35,6,18,12,一般
12035,1901,俞林鑫,2015-12-21 14:34:56,0,12,12,人挺好
20985,1901,俞林鑫,2016-02-07 01:17:48,11,12,1,给分一般\n\n
24975,1901,俞林鑫,2016-05-04 15:05:05,14,27,13,我觉得很好的老师，讲话让人很舒服，最后交一份个人成长报告，认真写分就不会很差的~
26089,1901,俞林鑫,2016-06-15 15:20:23,0,5,5,好好好
36225,1901,俞林鑫,2016-11-11 06:46:01,-2,3,5,很好的老师
38279,1901,俞林鑫,2016-11-29 05:47:10,0,4,4,很有趣，给分也好
38327,1901,俞林鑫,2016-11-30 03:00:56,-1,4,5,给分超级好，会给你10-15min上课睡觉，成长报告超级水的，真水真好~
43681,1901,俞林鑫,2017-01-16 23:03:39,5,10,5,挺好的，可以学到挺多自我调整心态的方法。老师还是知乎大V！卖个萌给老师求关注！٩( ᐛ )و
49604,1901,俞林鑫,2017-04-20 05:52:33,1,6,5,老师声音温柔，事情不多上课体验好，强推这门J类课！
49830,1901,俞林鑫,2017-04-26 09:45:51,3,6,3,给分差
49930,1901,俞林鑫,2017-04-27 09:01:44,9,9,0,老师自认为给分很好，就这样吧
50038,1901,俞林鑫,2017-04-28 16:39:25,2,7,5,老师给分很公道啊，小组展示认真准备，内容丰富有趣一点，思考题和个人成长报告也认真写，给分不会低的。两次课堂发言算十分，尽量前几次课就举手回答问题，后期竞争很激烈的。
61475,1901,俞林鑫,2017-11-17 14:56:53,6,7,1,有时候努力不一定有结果
61481,1901,俞林鑫,2017-11-17 14:56:04,4,4,0,还行把
61482,1901,俞林鑫,2017-11-17 14:14:50,3,4,1,给分很好，人也很好
61489,1901,俞林鑫,2017-11-17 14:55:43,1,3,2,不知道那些说老师给分不好的是不是自己没认真做 我是17秋学期的 这学期老师给分很好 老师人很好 听听会有帮助的
61516,1901,俞林鑫,2017-11-19 08:28:18,3,4,1,上课让人感觉很轻松，期末一份问答题作业一份成长报告，一次针对大学生日常生活学习某一方面心理学知识的小组展示，要求形式多样新颖。个人期末得分属于正常。
61526,1901,俞林鑫,2017-11-18 09:07:11,4,4,0,我觉得最后一次成长报告要有真情实感，不必有多么专业的知识，把自己的想法讲出来能和老师有共鸣就好。
62825,1901,俞林鑫,2017-11-27 05:53:30,2,2,0,老师人很好，值得选。值得上，但是给分一般
78056,1901,俞林鑫,2018-05-09 07:22:52,1,1,0,有收获，分不低。
78074,1901,俞林鑫,2018-05-09 08:40:39,1,1,0,很爽很舒服 很好的老师\n\n
78104,1901,俞林鑫,2018-05-09 10:26:59,0,0,0,老师讲的应该还不错，不过那个成长报告迷之恶竞？！看到有人写了超多......作为j类课还是很好的
544,2161,陈海贤,2015-03-15 04:41:56,9,14,5,炒鸡nice的老师啊啊啊啊啊！
3272,2161,陈海贤,2015-05-25 12:06:34,0,0,0,很好！真的！
4034,2161,陈海贤,2015-06-17 14:48:32,0,0,0,会有很多收获
4661,2161,陈海贤,2015-06-25 22:57:33,0,0,0,很幽默，人超好
4801,2161,陈海贤,2015-06-29 03:35:43,8,9,1,萌萌哒知乎大V
5598,2161,陈海贤,2015-07-08 15:09:45,0,1,1,超级棒！很用心很nice的老师！
5955,2161,陈海贤,2015-07-10 04:01:19,2,2,0,想你了
6176,2161,陈海贤,2015-07-11 15:49:12,-1,1,2,有趣
6264,2161,陈海贤,2015-07-12 12:56:02,0,1,1,超好的老师
10170,2161,陈海贤,2015-11-17 05:58:14,0,0,0,棒棒棒
73124,2161,陈海贤,2018-02-01 03:12:43,3,3,0,没上过课，读了陈老师的书《幸福课》收获颇多
115466,2161,陈海贤,2019-07-25 16:28:16,2,2,0,大二知道陈老师，可他那时候已经离职了，看过知乎，听过《自我发展心理学》，读过《幸福课》，不能说让我得到了很多答案，但是让我知道自我探索是一个很重要的课题。
115576,2161,陈海贤,2019-08-05 12:28:51,3,3,0,多好的老师啊我刚要来浙里怎么他早就辞职了呢
262,2938,楼艳,2015-03-14 23:35:07,-11,12,23,上她的思修让人感觉非常得放松和舒适，仿佛在上大学生心理一样。作业也不算很多，偶尔有小作文，期中有调研期末有实践，课堂还画过画。据说给分不好，但我觉得还行…
3387,2938,楼艳,2015-06-08 04:16:57,12,17,5,上课好，给分一般
7223,2938,楼艳,2015-09-11 07:45:42,1,5,4,逼了狗了的分数！我最低绩点就是她给的
9363,2938,楼艳,2015-10-24 06:14:17,-3,6,9,绩点低是自己的问题吧，我觉得我上课挺认真的，最后也上4了…老师人很好的，很有气质。
38482,2938,楼艳,2016-12-06 23:55:48,0,2,2,一般般
42697,2938,楼艳,2017-01-20 00:30:17,5,7,2,垃圾水课，毁我青春，还有绩点
45277,2938,楼艳,2017-01-19 08:55:21,-13,4,17,我上课不怎么发言最后考试也就考前翻了两个小时的书居然上4了自己都想不到，老师人也挺好的呀上课很轻松，作业主要就是两次研究性学习也不算多的。
46306,2938,楼艳,2017-01-21 07:52:35,1,5,4,老师很好，任务较轻，听课舒服。
47076,2938,楼艳,2017-01-23 14:22:57,0,3,3,还好吧。我觉得事情挺多不过思政课没办法。平时稍微发两次言期末背点书绩点也过4了。
47707,2938,楼艳,2018-09-10 22:45:23,-13,3,16,人很漂亮
93333,2938,楼艳,2019-01-09 04:46:42,0,0,0,。。。
104025,2938,楼艳,2019-03-10 12:12:40,8,8,0,喜欢拖堂 喜欢拖堂 喜欢拖堂 重要的事情说三遍。
112130,2938,楼艳,2019-07-03 17:12:03,0,0,0,上课一般，很多东西都搞不清，给分也很垃圾。
112204,2938,楼艳,2019-07-03 22:40:25,8,13,5,思政课是所有课中最差的，形策是所有思政课中最没用的，楼艳是所有形策老师中最烂的
112230,2938,楼艳,2019-07-03 23:40:27,1,1,0,这个绩点是认真的吗？1分形策事情巨多考试考得还行，为什么绩点可以这么低！
112438,2938,楼艳,2019-07-04 07:22:29,4,4,0,作业都交从不翘课题都背了，最后喜提最低绩点……说不出话来
118460,2938,楼艳,2019-10-27 08:24:32,2,2,0,给人感觉课堂没有思维
119003,2938,楼艳,2019-11-09 06:38:27,4,4,0,上课真的水，全程学不到什么东西，杂乱无章，甚至还不如念课本。布置作业说的很不清楚，啥时候交，交些什么都很含糊，问她老说自己已经说的很清楚了。各种报告、书评很多，挺烦的，不过这可能是思修课必备的吧。总之体验不太好
122989,2938,楼艳,2020-04-28 01:49:49,1,2,1,形策喜欢在课上走来走去抓不听课的学生。给分一般
123080,2938,楼艳,2020-05-08 16:28:10,2,2,0,最差老师之一
123411,2938,楼艳,2020-06-08 09:35:39,2,3,1,人文学院大会上表现糟糕
123730,2938,楼艳,2020-06-13 03:53:09,-2,3,5,其实我觉得她的思修还行，毕竟思修应该都挺无聊的，感觉她也算中规中矩了，给分还行，水了一学期对4.2也算满意了
128583,2938,楼艳,2021-01-29 09:11:06,3,3,0,给分奇低
131875,2938,楼艳,2021-01-30 10:50:00,-1,3,4,老师给分很好，真的
132064,2938,楼艳,2021-01-30 05:16:39,3,3,0,给分奇差
132112,2938,楼艳,2021-01-30 10:50:48,-5,1,6,水课分高，没有之一
132113,2938,楼艳,2021-01-30 10:49:23,3,5,2,太好了
132690,2938,楼艳,2021-02-03 10:12:12,7,9,2,这老师脑子可能有点问题
137272,2938,楼艳,2021-07-03 07:47:39,-7,1,8,给分也不能叫低吧，毕竟有笔试闭卷啊
138248,2938,楼艳,2021-07-08 07:09:23,0,0,0,老师有时候发音不是很准确，讲课中规中矩，小作业字多，最后给分不高，倒是挺水的。
138316,2938,楼艳,2021-07-08 13:17:01,1,1,0,快逃啊
139199,2938,楼艳,2021-07-13 08:19:51,2,3,1,思政课还是尽量找会调分的老师吧。。。毕竟闭卷考。。。大一小朋友记得预置课也是可以换老师的。。。别被辅导员骗了。。。
148567,2938,楼艳,2022-01-13 01:41:17,4,4,0,太拉了太拉了太拉了\n\n一门水课降我均绩
148772,2938,楼艳,2022-01-13 12:56:18,0,0,0,老师人还不错，挺温柔，事情也比较少，但感觉水平有限，给分一般。
156844,2938,楼艳,2022-06-21 06:29:07,1,1,0,出分了…其实分数也还行，比我想象中的好多了，可能运气成分居多。但是不管怎么说，建议下一届上形策的学弟学妹还是考前复习一下，裸考真的会比较惨
156990,2938,楼艳,2022-06-21 13:17:43,0,0,0,感觉挺一般的，讲课也没有什么特点
157061,2938,楼艳,2022-06-21 20:56:38,0,0,0,考试考的还可以 出分了发现和隔壁老师没法比给分贼烂
166833,2938,楼艳,2023-01-14 00:59:08,0,0,0,老师还是挺温柔的，虽然我分数腊鸡，但是形策一共也就1分，后面随便什么课都能够轻松拉回来，感觉没必要这样骂老师。
167346,2938,楼艳,2023-01-15 14:40:48,0,0,0,老师人很好，可惜思修课我并没怎么听555\n\n最后给分我还是非常满意的（\n\n好好答期末，读书报告和志愿服务认真写，基本不会差
171171,2938,楼艳,2023-03-17 08:41:04,0,0,0,不得不说当评委很有原则很公正
175878,2938,楼艳,2023-06-27 05:12:27,0,2,2,老师讲的很好，每次都很认真准备，是真的想要给我们传达什么那种。上课管的不严，想水也可以水，但是听一点其实也挺有意思～\n\n最主要是老师现在给分真的真的超级好，我不知道该怎么感谢老师，当时在赶两个ddl然后没有认真复习，一张卷子我除了校训只会一道题，老师给我捞到了4+的绩点，很愧疚上课没有很认真听。ly老师zmy姐姐还有助教wht哥哥，都是我！的！神！
181348,2938,楼艳,2023-10-15 12:38:41,0,0,0,为什么这么喜欢拖堂啊
190509,2938,楼艳,2024-03-06 11:29:33,0,0,0,老师给分好事情不多，评分偏低了
220356,2938,楼艳,2025-06-17 12:42:19,0,0,0,形策给分好
2577,3045,沈律明,2015-05-04 14:53:40,16,19,3,很有思想又很平易近人。虽然很年轻但是可以学到很多。他的很多看法和思维让我受益匪浅。选到他的思修可以偷着乐了。
34385,3045,沈律明,2016-10-08 12:24:15,7,7,0,大一是他的思修，感觉人很和善，讲的内容有深度，不枯燥，是个有教学技巧的老师，推荐
60495,3045,沈律明,2017-11-03 09:01:27,0,4,4,老师会随意拖堂的
60938,3045,沈律明,2017-11-03 09:02:11,4,4,0,讲得实在是很棒，鼓励我们要独立思考。
64617,3045,沈律明,2017-12-25 14:21:49,0,2,2,会拖堂
64819,3045,沈律明,2017-12-27 08:51:25,0,2,2,行策还可以，没有点名，任务也不多
79400,3045,沈律明,2018-06-03 11:25:35,9,9,0,在浙大遇到过最好的老师，没有之一。去上他的课前，心里甚至都会很兴奋，感觉听一堂课学到的比两星期加起来学到的还要多！
80345,3045,沈律明,2018-06-25 10:47:18,0,2,2,捅捅 捅jb捅
80529,3045,沈律明,2018-06-27 12:08:29,0,0,0,行策课上会讲一些很老的段子
83412,3045,沈律明,2018-07-10 08:39:32,6,6,0,形策 讲得还行吧?
83413,3045,沈律明,2018-07-10 08:39:44,3,3,0,啊啊啊啊形策救命恩人
83477,3045,沈律明,2018-07-10 11:12:08,0,0,0,给沈老师打爆电话
105435,3045,沈律明,2019-08-19 08:28:05,0,0,0,
110346,3045,沈律明,2019-06-26 00:31:52,3,4,1,形策事情还蛮多的…要写文章还有两次小组展示 但老师人很好 讲课还蛮有意思的（虽然大部分人都不听）……快出分了保佑一下！！！
112133,3045,沈律明,2019-07-03 17:17:18,1,2,1,老师讲课不错，人也很好。课上有可能以交课堂作业形式点名，所以不要缺课。期末多背PPT后思考题，做时事报告书后选择题，认真对待作业，成绩不会差的～
112212,3045,沈律明,2019-07-03 23:10:18,0,0,0,行策这种课反正就这样吧，老师人好事不多除此之外你还能要求些什么呢？
112718,3045,沈律明,2019-07-05 01:08:39,0,1,1,随机给分吧
114466,3045,沈律明,2019-07-10 04:39:19,0,0,0,努力讲座
115981,3045,沈律明,2019-08-27 14:27:28,0,2,2,超级想死
128207,3045,沈律明,2020-12-13 10:24:18,4,4,0,行策，可以吹了，虽然拖堂但是非常有意思
128787,3045,沈律明,2020-12-25 09:55:05,0,0,0,讲课有趣，事情少
153632,3045,沈律明,2022-05-06 14:02:25,0,0,0,...
2671,3365,王芳,2015-05-05 07:02:47,15,23,8,上课上得挺有创意
4072,3365,王芳,2019-06-03 01:46:00,-2,26,28,彻底的五毛 非黑即白 自我欺骗 粪青最爱
8654,3365,王芳,2015-09-23 15:05:33,-4,8,12,上课娓娓道来，关注学生的感受，用心上课的好老师哦
34199,3365,王芳,2016-09-28 08:23:50,5,9,4,挺好的老师啊。没有第一条那么偏激。讲课是挺好的。
34726,3365,王芳,2016-10-19 09:09:41,2,3,1,老师上课很有热情，上课回答不用很专业
38509,3365,王芳,2016-12-07 08:51:33,-2,2,4,感觉有点（愤青） 会带着学生在课上一起大声喊 我爱中国这样的话  感觉这种试图洗脑有点无法理解。
41386,3365,王芳,2017-08-29 07:00:10,0,0,0,还好吧
46605,3365,王芳,2017-01-22 03:44:52,2,3,1,平心而论，老师人很好呀。很耐心地帮我补选，上课也很认真。
46641,3365,王芳,2017-01-22 04:47:52,1,1,0,老师人很好的QAQ，给分也很棒
47302,3365,王芳,2017-01-25 07:15:43,0,1,1,一种口是心非的体验
63128,3365,王芳,2017-11-28 13:18:52,-3,0,3,做多做少一个分??‍♀️
63135,3365,王芳,2019-06-03 01:45:37,-5,1,6,认真走心完成作业、在小组中积极一点、别划水、4.8很容易的
65337,3365,王芳,2018-01-03 06:13:01,2,3,1,老师很温柔 给分也很好 尽可能地给我们高分的 课也还算有趣 请来的嘉宾讲的内容还是能收获很多的
70089,3365,王芳,2018-01-26 05:37:43,2,2,0,分组，老师人很好，给分很不错，推荐
71081,3365,王芳,2018-01-28 02:36:24,4,4,0,挺不错的。职业生涯规划书要写的认真些，上课发一两次言。主要看自己需不需要这门课，不想听的话，水水手机算了简单的。
73324,3365,王芳,2018-02-01 10:34:11,-4,0,4,垃圾 没有听课必要
76607,3365,王芳,2019-11-14 03:17:35,3,4,1,很不错的老师，没有前面说的那么偏激吧。职规课上得挺好的，期末征求了全班意见把讲座改成无领导小组讨论，还是很用心的。
83147,3365,王芳,2018-07-09 23:51:34,2,2,0,形策抽一天好好复习 给分不错 老师上课也不错
88512,3365,王芳,2018-10-31 14:14:07,3,3,0,事情贼多
121210,3365,王芳,2019-12-29 10:49:10,3,3,0,职规事情贼tm多，学生群里有问题问问题几乎从来不给回答，你也嫌麻烦？你布置这么多要求就不嫌麻烦？课程内容就更不用说了，垃圾水课。
121945,3365,王芳,2020-01-25 07:36:46,1,1,0,事情太多，给分堪忧
17206,3472,刘艳,2016-01-20 01:14:42,-7,7,14,很有负责任的老师，给的分数很公平
22397,3472,刘艳,2016-03-04 07:44:06,-10,4,14,给分很好，讲课很认真，唯一缺点是有点无聊。
24123,3472,刘艳,2016-04-27 15:02:47,8,12,4,给分烂。
30251,3472,刘艳,2016-07-01 06:39:31,4,5,1,给分还好，平时一定要多发言期末分数才能高，课程很水，没什么事。是否能学到东西看自己态度，我觉得学到很多。这种水课的沟通与领导选上了就算幸运～
35257,3472,刘艳,2017-05-24 05:50:53,-8,3,11,good\n\n
45346,3472,刘艳,2017-01-19 11:51:41,4,6,2,很无聊的汉语课，而且老师会把班里很多人的名字记住，想逃也逃不了，给分烂
53101,3472,刘艳,2017-06-25 15:20:57,4,6,2,跟这位老师简直没法谈话，我一开口总是打断我说话，气死。
53185,3472,刘艳,2017-06-29 04:08:03,17,22,5,给分差，平时说话很焦躁，改卷速度非常快，结课以后也不乐意听取学生的意见。中午考完的晚上就出成绩了，别人汉语（甲）很早就考完了，ddl的最后一天才会出成绩，从出分时间就可以看出老师改卷是那么随便，急着放假吗？把我们学生认真考试的态度当成什么了？如果你问她为什么绩点那么低时，她会回一句“绩点不是我给的”这种极其不负责任的言论，给她发邮件她也不会回复。老师出的题目也很奇怪，并不是说会出那种模凌两可、感觉两个都对的选项给你选，而是出那种你觉得两个选项放进句子里读起来的非常奇怪、是错的的题，当你问一个阅读填空题有没有具体要求时，她不会告诉你一定要填一个词语或者一个字，她说：“你猜”，考试内容都全部是从课本里面出的，所以考前一定要把每课后面的练习题看一遍！免听的话绩点直接与考试成绩挂钩，本身中文就很好的可以争取考满分，如果最终成绩与自己预想的差太大，一定要及时找老师沟通，最好放假之前，如果老师不回应，就去找负责国际教育学院课程的老师，必须要追究到底，让老师不再敢那么随意。这是理工科留学生的必修课，只有一个老师，没办法避开这，祝各位好运！
65841,3472,刘艳,2018-01-09 13:26:54,5,5,0,老师对学生的态度超级烂
75682,3472,刘艳,2018-03-15 06:03:59,1,1,0,也就这样吧。。需要听她的课的人不太多
78762,3472,刘艳,2018-05-15 05:29:55,1,1,0,老师很热情\n\n
80532,3472,刘艳,2018-06-27 12:42:26,0,0,0,坐第一排，课听的不太认真，但还是会参与，平时分就满分了，再说考试还算简单的，说老师出题不好的是自己不会做的吧?\n\n别迟到，别溜走，叫你回答问题你就回答，作业就几个造句，就很容易拿高分，，如果这个都做不到那就是能力问题了
80826,3472,刘艳,2018-07-01 13:19:22,0,1,1,呵呵，终于找到这个老师了，16级材料考完出分结束老师玩失踪？然后助教也失踪？查老师也查不到这个人了？社会毒瘤，别被均绩骗了，你如果不是欧皇那最多只能比均绩高0.01
86592,3472,刘艳,2018-09-17 11:14:25,0,0,0,这很棒
87121,3472,刘艳,2018-09-20 14:36:34,0,0,0,水课还是可以的，但是对学生是真的很差 有点崇洋媚外的感觉
110574,3472,刘艳,2019-06-27 13:34:13,1,1,0,0分0分\n\n和她讲话简直吐血！！！\n\n给分烂且随意，对学生的态度极差。\n\n难道是留学生的班级就能如此随意吗？？
115899,3472,刘艳,2019-08-24 14:58:30,0,1,1,很好的老师 给我100
126626,3472,刘艳,2020-10-09 07:23:43,0,0,0,very good
126921,3472,刘艳,2020-10-28 07:22:23,-2,0,2,真的是水课，讲得内容一点用都没有，我听的超不耐烦。
130674,3472,刘艳,2021-01-24 07:05:38,-1,0,1,给分不合理，内容讲的很散乱
131113,3472,刘艳,2021-01-26 04:29:12,19,23,4,【自我探索与成长】发现两个老师重名了，自探的刘艳很温柔～感谢最后捞我上来 以及美女助教姐姐yyds
134036,3472,刘艳,2021-03-13 04:51:38,0,1,1,免听只有10%的学生 不知道是什么原因会有这条例 有些同学母语是汉语且基础是基本都掌握的 但是需要测试才可以选择当中的10%学生免听 我觉得有点离谱 毕竟最开始汉语（乙）I的时候是不需要测试的
147812,3472,刘艳,2022-01-11 02:20:06,0,0,0,谢谢老师！
157348,3472,刘艳,2022-06-23 04:25:10,0,0,0,谢谢老师
171552,3472,刘艳,2023-03-28 12:32:31,0,0,0,傻逼老师，自视清高、0分不解释
185795,3472,刘艳,2024-01-04 12:29:04,1,1,0,我上的是她的汉语课，lxs们听我一句劝，不要选她的课。浙大最垃圾的老师之中。给分差，要求对，对学生的态度很差，以为自己很幽默，实际上特别无语。这应该是我绩点中最低分的一门课程了。sb老师。0分无疑。
187628,3472,刘艳,2024-01-17 02:11:04,0,1,1,别选她！！真的是让人无语的老师！挺烦人的，以为自己很幽默… 还有点偏心班上的一些同学
187742,3472,刘艳,2024-01-17 09:36:30,0,1,1,自探课节节点名 小组作业和期末论文都好好写的 结果只给70分 真的无语 上课无聊得很 快跑
211652,3472,刘艳,2025-01-12 06:06:15,0,0,0,给分差，你差一分她也不会给你的，讲课很烂。每天都点名，迟到也算是没上。快跑！！！
220883,3472,刘艳,2025-06-20 09:08:58,1,1,0,自我探索与心理成长（和王桂彩老师一起上课的）\n\n1 个人感觉事少分高，作业是期末的成长手记（2000字左右）、知到的网课和线上期末考试。要求平时课堂发言至少一次。\n\n2 上课体验还不错，想干自己的事不听也没关系，偶尔听一听同学们的发言也挺有意思的，有些课堂活动有一点尴尬，总体来说挺不错的。\n\n3 签到大概三次左右（有点记不得了），纸质签到，本人错过了一次平时签到老师也给了蛮高的分数\n\n以上供参考
25846,3620,郭诗平,2016-06-11 18:02:24,-12,2,14,老师特别棒
30620,3620,郭诗平,2016-07-02 05:25:31,-13,1,14,帅死了 用说？管理层年轻一代不可多得的人才。
54604,3620,郭诗平,2017-06-30 01:15:47,-13,0,13,好好好
58657,3620,郭诗平,2017-09-13 01:14:58,-11,1,12,马上！
99208,3620,郭诗平,2019-08-28 16:35:45,18,19,1,脱离群众
139422,3620,郭诗平,2021-07-15 11:03:05,-14,0,14,很不错！
140994,3620,郭诗平,2021-09-20 05:40:29,-15,1,16,一个温和的80后大哥哥
198128,3620,郭诗平,2024-09-01 15:22:04,18,18,0,服了，管军训跟shi一样
198130,3620,郭诗平,2024-09-02 17:23:42,19,19,0,摘自朵朵：对今晚刺杀操的郭姓领导真无语了，半点人事不干，还乱骂人，有必要骂得这么难听，直接在大庭广众下骂某个同学是不是个爷们，再怎么说这样骂也太侮辱人格了吧？别真以为穿个军装，就是军队领导了。就算你真是个军队领导，貌似也是严禁打骂官兵的吧？既丢浙大脸，又抹黑了人民军队形象，真绝了，能不能别外行指导内行啊，我们已经够累了😅😅😅\n\n再看看前些年的好评，只能说浙大的垃圾行政管理对人的异化真的能让人恶心到吐血🤢🤢🤢
198131,3620,郭诗平,2024-09-01 16:15:56,15,15,0,只会恶心人\n\n军训就是因为有你这种类似封建主的牛马东西才越来越烂的
198139,3620,郭诗平,2024-09-02 09:45:50,14,14,0,军训管的什么玩意，吼什么吼，不是他在瞎指挥我们本来就可以按时回去了，结果迟了这么久
198143,3620,郭诗平,2024-09-02 13:49:28,14,14,0,有点恶心人了，为什么大晚上出来祸害人呢，是因为白天嫌热在吹空调吗？还是因为是什么鬼魂只能夜晚活动
198145,3620,郭诗平,2024-09-02 14:55:55,13,14,1,希望能少点官僚主义
198154,3620,郭诗平,2024-09-03 04:57:44,9,9,0,懒得喷
198166,3620,郭诗平,2024-09-03 13:08:27,8,8,0,不好，祖国的大奋，都是必样的
198168,3620,郭诗平,2024-09-03 14:55:10,5,5,0,阿米诺斯
198204,3620,郭诗平,2024-09-05 00:11:08,4,4,0,郭姓领导，dddd
198244,3620,郭诗平,2024-09-06 01:16:35,4,4,0,某郭姓领导
199909,3620,郭诗平,2024-10-08 06:37:13,2,2,0,1分不解释
